COMMON NAME,SCIENTIFIC NAME,OBSERVATION COUNT,STATE CODE,LOCALITY ID,LATITUDE,LONGITUDE,OBSERVATION DATE,Year,Month,Day,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,DURATION MINUTES,EFFORT DISTANCE KM,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER
Plain Tyrannulet,Inezia inornata,3,BR-MT,L891932,-16.3786111,-56.6208333,2016-08-13,27,,,08:30:00,obsr107039,S31191321,eBird - Traveling Count,250,5.5,3,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L891932,-16.3786111,-56.6208333,2016-08-14,27,,,06:30:00,obsr107039,S31197719,eBird - Traveling Count,345,6,3,1,
Plain Tyrannulet,Inezia inornata,1,BO-S,L1008519,-19.07728,-63.50197,2016-10-03,27,,,14:25:00,obsr59283,S32744198,eBird - Traveling Count,55,.322,11,1,G2054280
Plain Tyrannulet,Inezia inornata,2,BR-MT,L2312534,-17.2992208,-56.8381275,2016-08-11,27,,,06:30:00,obsr107039,S31079811,eBird - Traveling Count,330,35,3,1,
Plain Tyrannulet,Inezia inornata,1,BR-MT,L1464769,-16.7581146,-56.8772335,2016-09-20,27,,,09:40:00,obsr183978,S32341079,eBird - Traveling Count,144,1.609,8,1,G1990480
Plain Tyrannulet,Inezia inornata,1,AR-X,L5042973,-29.7943,-64.663774,2016-10-28,27,,,07:23:00,obsr229597,S32310216,eBird - Stationary Count,85,,2,1,G1987562
Plain Tyrannulet,Inezia inornata,1,BR-MT,L4854064,-17.1273594,-56.9494933,2016-08-12,27,,,09:50:00,obsr107039,S31152402,eBird - Traveling Count,50,.75,3,1,
Plain Tyrannulet,Inezia inornata,2,BR-MT,L4854064,-17.1273594,-56.9494933,2016-08-10,27,,,11:15:00,obsr107039,S31077250,eBird - Traveling Count,30,.1,3,1,
Plain Tyrannulet,Inezia inornata,2,PY-15,L4033142,-25.23182,-57.69236,2016-05-29,27,,,07:09:00,obsr672248,S29987506,eBird - Traveling Count,256,15,22,1,G1788539
Plain Tyrannulet,Inezia inornata,1,BR-MT,L4852940,-16.5922718,-56.66924,2016-08-09,27,,,15:30:00,obsr107039,S31071631,eBird - Traveling Count,135,15,3,1,
Plain Tyrannulet,Inezia inornata,2,PY-15,L4033142,-25.23182,-57.69236,2016-05-29,27,,,07:09:00,obsr768268,S29988776,eBird - Traveling Count,256,15,22,1,G1788539
Plain Tyrannulet,Inezia inornata,2,PE-MDD,L3838576,-13.143697,-69.6116495,2016-09-07,27,,,12:20:00,obsr220152,S31492004,eBird - Stationary Count,280,,1,1,
Plain Tyrannulet,Inezia inornata,4,PE-MDD,L3838576,-13.143697,-69.6116495,2016-09-08,27,,,11:00:00,obsr220152,S31496451,eBird - Stationary Count,360,,1,1,
Plain Tyrannulet,Inezia inornata,2,BR-MT,L1245156,-15.5793273,-56.1049461,2016-08-22,27,,,14:46:00,obsr796004,S31570647,eBird - Traveling Count,166,.644,11,1,G1923672
Plain Tyrannulet,Inezia inornata,2,BR-MT,L1245156,-15.5793273,-56.1049461,2016-08-22,27,,,14:46:00,obsr222247,S31202987,eBird - Traveling Count,166,.644,11,1,G1923672
Plain Tyrannulet,Inezia inornata,X,AR-A,L847524,-25.1272576,-64.1168976,2016-10-11,27,,,07:00:00,obsr220662,S32167017,eBird - Traveling Count,240,10,7,1,
Plain Tyrannulet,Inezia inornata,1,AR-A,L846894,-24.9639614,-63.8571739,2016-10-19,27,,,06:50:00,obsr226427,S32289185,eBird - Traveling Count,240,16.093,15,1,G1984957
Plain Tyrannulet,Inezia inornata,1,BO-B,L4068030,-14.7246315,-64.9460888,2016-10-13,27,,,06:00:00,obsr59283,S32993232,eBird - Traveling Count,345,19.312,11,1,G2076460
Plain Tyrannulet,Inezia inornata,1,AR-H,L2861879,-25.621716,-63.2615089,2016-02-11,27,,,05:45:00,obsr121486,S27467583,eBird - Traveling Count,346,15,2,1,G1601745
Plain Tyrannulet,Inezia inornata,1,AR-H,L2861879,-25.621716,-63.2615089,2016-02-12,27,,,05:15:00,obsr121486,S27467591,eBird - Traveling Count,237,6,1,1,
Plain Tyrannulet,Inezia inornata,1,AR-H,L2861879,-25.621716,-63.2615089,2016-02-11,27,,,05:45:00,obsr307381,S27529441,eBird - Traveling Count,346,15,2,1,G1601745
Plain Tyrannulet,Inezia inornata,1,BR-MS,L3776215,-17.314949,-56.718257,2016-08-26,27,,,06:30:00,obsr268932,S31619300,eBird - Traveling Count,240,11.265,9,1,G1927945
Plain Tyrannulet,Inezia inornata,3,AR-P,L4842806,-26.394551,-58.2990736,2017-01-17,27,,,06:00:00,obsr756932,S33764501,eBird - Traveling Count,240,10,3,1,
Plain Tyrannulet,Inezia inornata,1,AR-P,L5392325,-25.9734008,-58.0502558,2017-02-01,27,,,07:00:00,obsr756932,S34090085,eBird - Traveling Count,120,10,3,1,
Plain Tyrannulet,Inezia inornata,X,PY-19,L2762087,-21.02,-61.66,2017-02-16,27,,,06:37:00,obsr430326,S34480155,eBird - Stationary Count,240,,1,1,
Plain Tyrannulet,Inezia inornata,X,PY-19,L2762087,-21.02,-61.66,2017-02-17,27,,,07:03:00,obsr430326,S34480175,eBird - Stationary Count,90,,2,1,
Plain Tyrannulet,Inezia inornata,2,AR-P,L2761695,-25.044,-58.1423333,2017-01-24,27,,,05:45:00,obsr756932,S34177797,eBird - Traveling Count,300,6,3,1,
Plain Tyrannulet,Inezia inornata,1,PY-19,L5524127,-22.3575581,-60.3387266,2017-02-25,27,,,16:00:00,obsr538107,S34863498,eBird - Traveling Count,720,10,2,1,
Plain Tyrannulet,Inezia inornata,1,PY-2,L5219547,-23.8173854,-56.290319,2017-01-24,27,,,07:00:00,obsr458272,S33904818,eBird - Traveling Count,60,1,2,1,
Plain Tyrannulet,Inezia inornata,1,AR-P,L1554643,-25.9832195,-58.1649044,2017-01-15,27,,,10:54:00,obsr228451,S33703672,eBird - Traveling Count,60,1,2,1,
Plain Tyrannulet,Inezia inornata,1,AR-P,L1007154,-26.343422,-58.2221639,2017-01-11,27,,,07:45:00,obsr228451,S33603611,eBird - Traveling Count,90,1,1,1,
Plain Tyrannulet,Inezia inornata,1,AR-P,L5264100,-25.9860204,-58.1492708,2017-01-15,27,,,06:15:00,obsr228451,S33703175,eBird - Traveling Count,200,4,2,1,
Plain Tyrannulet,Inezia inornata,1,PY-19,L5533572,-22.3563469,-60.3367853,2017-02-26,27,,,07:00:00,obsr434014,S34928434,eBird - Traveling Count,660,8,1,1,
Plain Tyrannulet,Inezia inornata,3,PY-19,L4953312,-21.9822869,-60.0495054,2017-01-27,27,,,06:52:00,obsr513441,S33973231,eBird - Traveling Count,360,9,1,1,
Plain Tyrannulet,Inezia inornata,3,PY-19,L4953312,-21.9822869,-60.0495054,2017-01-28,27,,,06:35:00,obsr513441,S33999072,eBird - Traveling Count,360,10,1,1,
Plain Tyrannulet,Inezia inornata,4,PY-19,L4953312,-21.9822869,-60.0495054,2017-01-29,27,,,06:20:00,obsr513441,S34028890,eBird - Traveling Count,340,8,1,1,
Plain Tyrannulet,Inezia inornata,2,PY-19,L4953312,-21.9822869,-60.0495054,2017-01-26,27,,,09:00:00,obsr513441,S33953996,eBird - Traveling Count,300,8,1,1,
Plain Tyrannulet,Inezia inornata,X,PY-19,L4020884,-22.23842,-60.04797,2017-02-26,27,,,13:00:00,obsr667290,S34992657,eBird - Traveling Count,120,25,1,0,
Plain Tyrannulet,Inezia inornata,X,AR-A,L4978538,-24.7829,-65.4122,2006-10-22,27,,,,obsr202061,S34993803,eBird - Casual Observation,,,2,0,
Plain Tyrannulet,Inezia inornata,2,AR-A,L847524,-25.1272576,-64.1168976,2016-11-17,27,,,05:30:00,obsr90354,S32684660,eBird - Traveling Count,360,18,2,1,
Plain Tyrannulet,Inezia inornata,1,PE-CUS,L1004836,-12.97113,-71.42432,2013-08-22,27,,,08:25:00,obsr162003,S16002893,eBird - Traveling Count,80,3,3,1,
Plain Tyrannulet,Inezia inornata,1,PE-CAL,L2064908,-12.0230855,-77.1119642,2009-06-17,27,,,,obsr542703,S22051081,Historical,,,,0,
Plain Tyrannulet,Inezia inornata,1,PE-CUS,L599435,-13.10135,-71.569083,2009-06-11,27,,,14:45:00,obsr101732,S31169107,eBird - Traveling Count,120,.805,9,1,
Plain Tyrannulet,Inezia inornata,1,PE-SAM,L992015,-6.0265308,-76.9612885,2010-08-30,27,,,04:00:00,obsr121883,S6879123,eBird - Traveling Count,300,9.656,4,1,G193459
Plain Tyrannulet,Inezia inornata,1,PE-SAM,L992015,-6.0265308,-76.9612885,2010-08-30,27,,,04:00:00,obsr229232,S6897637,eBird - Traveling Count,300,9.656,4,1,G193459
Plain Tyrannulet,Inezia inornata,X,PE-HUC,L2190801,-9.1942927,-75.9539795,2010-02-21,27,,,07:00:00,obsr412268,S14229928,eBird - Traveling Count,720,10,2,0,
Plain Tyrannulet,Inezia inornata,1,PE-MDD,L5133698,-12.496367,-69.211871,2016-12-07,27,,,09:50:00,obsr176333,S32926716,eBird - Traveling Count,420,3,1,1,
Plain Tyrannulet,Inezia inornata,1,CO-COR,L3941842,9.4030605,-75.8753274,2001-03-12,27,,,07:00:00,obsr536137,S25312851,eBird - Traveling Count,240,3,1,1,
Plain Tyrannulet,Inezia inornata,X,PE-MDD,L5176576,-13.1340212,-69.6108694,2016-12-22,27,,,06:51:00,obsr629894,S33189390,eBird - Traveling Count,600,15,3,0,
Plain Tyrannulet,Inezia inornata,1,PE-CUS,L983253,-13.18479,-70.58425,2010-08-18,27,,,15:00:00,obsr132232,S6799476,eBird - Traveling Count,210,6.437,5,1,
Plain Tyrannulet,Inezia inornata,1,PE-MDD,L602498,-12.603921,-69.2015076,2012-08-26,27,,,09:00:00,obsr57984,S11514227,eBird - Stationary Count,180,,2,1,
Plain Tyrannulet,Inezia inornata,X,PE-MDD,L3715213,-12.9567389,-68.9189959,2011-12-05,27,,,,obsr566023,S23875264,Historical,,,2,1,
Plain Tyrannulet,Inezia inornata,X,PE-CUS,L599445,-13.0558486,-71.5452057,2009-05-01,27,,,07:00:00,obsr604579,S24955445,Historical,600,80.467,8,1,
